transcription,locus,page,word_index,form,count,near_hapax,nearest,nearest_count,flagged,uncertain_space,line_split_disagree,currier,section,score,image
v101,f46v.4,f46v,5,17o89,1,True,1o89,52,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f46v.4,f46v,11,haZ,1,True,ham,59,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f46v.4,f46v,12,2Hcf9,1,True,2Hc9,7,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f46v.6,f46v,6,3C79,1,True,3c79,15,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f46v.6,f46v,9,8oz,1,True,8oe,71,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f46v.8,f46v,4,aiå,1,True,aie,6,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f46v.9,f46v,3,1kc89,1,True,1c89,243,False,False,False,B,herbal,2,data/folios/images/yale_1006165.jpg
v101,f49r.1,f49r,4,2k19,1,True,ok19,30,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.1,f49r,6,og1oy,1,True,oh1oy,12,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.13,f49r,0,Û8,1,True,8,41,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.13,f49r,6,Ko88,1,True,Ko89,9,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.15,f49r,4,8Àm,1,True,8am,503,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.16,f49r,0,º1o,1,True,1o,63,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.16,f49r,3,4ok1o89,1,True,4ok189,17,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.18,f49r,4,81d9,1,True,819,16,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.19,f49r,4,1oh1oe,1,True,4oh1oe,14,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.2,f49r,4,1o#9,1,True,1o89,52,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.20,f49r,3,1o29,1,True,1o89,52,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.20,f49r,5,oym,1,True,oy,318,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.21,f49r,0,o81o,1,True,ok1o,7,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.3,f49r,0,83o,1,True,8o,12,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.3,f49r,5,1coyam,1,True,1co8am,6,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.4,f49r,5,8o8ay,1,True,o8ay,15,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49r.8,f49r,0,áok,1,True,4ok,21,False,False,False,A,herbal,2,data/folios/images/yale_1006170.jpg
v101,f49v.18,f49v,1,2cco8,1,True,2co8,5,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.2,f49v,2,Goh1oe,1,True,4oh1oe,14,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.28,f49v,4,81s9,1,True,819,16,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.32,f49v,5,81o*,1,True,81oy,16,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.42,f49v,0,4ohcam,1,True,4oham,166,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.48,f49v,0,4ok1coe,1,True,4okcoe,11,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.48,f49v,4,1ohae9,1,True,4ohae9,8,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.48,f49v,7,1am8,1,True,1am,25,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f49v.6,f49v,3,ho879,1,True,ho89,7,False,False,False,A,herbal,2,data/folios/images/yale_1006171.jpg
v101,f50r.1,f50r,0,g2coy,1,True,2coy,19,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.1,f50r,2,oew1c79,1,True,oe1c79,6,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.1,f50r,4,og1i9,1,True,og1c9,10,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.10,f50r,3,7ayn,1,True,7ay,27,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.3,f50r,8,1hAm,1,True,1ham,10,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.3,f50r,9,o8aQ,1,True,o8am,36,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.5,f50r,3,4oW179,1,True,4oh179,11,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.7,f50r,9,7aym,1,True,7am,75,False,False,False,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.9,f50r,6,ae,188,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.9,f50r,7,os,23,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50r.9,f50r,8,aQ,2,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006172.jpg
v101,f50v.1,f50v,2,e7ay,1,True,7ay,27,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.1,f50v,3,2ok179,1,True,ok179,7,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.10,f50v,6,ay,302,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.2,f50v,2,occc9,1,True,ohcc9,31,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.3,f50v,1,4oho79,1,True,4ohc79,44,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.3,f50v,5,9hcC9,1,True,9hC9,32,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.4,f50v,7,oh179,1,True,ohc79,23,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.5,f50v,3,4cham,1,True,4oham,166,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.5,f50v,6,oe1ch9,1,True,oe1c9,15,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.5,f50v,9,ohc798,1,True,ohc79,23,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.6,f50v,8,Akay,1,True,okay,93,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.7,f50v,0,kc8am,1,True,1c8am,11,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.7,f50v,7,4ok179,1,True,4ok19,40,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.8,f50v,9,4Ä8,1,True,4o8,5,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f50v.9,f50v,2,3c29,1,True,3c9,25,False,False,False,B,herbal,2,data/folios/images/yale_1006173.jpg
v101,f51r.1,f51r,3,(j1c89,1,True,oj1c89,10,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.11,f51r,0,k1o8am,1,True,1o8am,24,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.13,f51r,3,ok1C9,1,True,okC9,56,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.13,f51r,4,Jco8am,1,True,1co8am,6,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.2,f51r,0,81co8am,1,True,1co8am,6,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.4,f51r,5,1cC9,1,True,1c89,243,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.6,f51r,0,91o8am,1,True,1o8am,24,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.8,f51r,0,o2oe,1,True,2oe,87,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.9,f51r,3,41o8ae,1,True,4o8ae,5,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51r.9,f51r,6,4ockap,1,True,4okap,11,False,False,False,A,herbal,2,data/folios/images/yale_1006174.jpg
v101,f51v.1,f51v,4,8s1C9,1,True,81C9,5,False,False,False,A,herbal,2,data/folios/images/yale_1006175.jpg
v101,f51v.12,f51v,0,A1oH9,1,True,1oH9,13,False,False,False,A,herbal,2,data/folios/images/yale_1006175.jpg
v101,f51v.6,f51v,2,4oJ9,1,True,4oh9,109,False,False,False,A,herbal,2,data/folios/images/yale_1006175.jpg
v101,f51v.8,f51v,4,÷oy,1,True,oy,318,False,False,False,A,herbal,2,data/folios/images/yale_1006175.jpg
v101,f51v.8,f51v,5,øe,1,True,oe,519,False,False,False,A,herbal,2,data/folios/images/yale_1006175.jpg
v101,f51v.9,f51v,2,3an,1,True,an,129,False,False,False,A,herbal,2,data/folios/images/yale_1006175.jpg
v101,f52r.7,f52r,1,4oHop,1,True,4oHoe,6,False,False,False,A,herbal,2,data/folios/images/yale_1006176.jpg
v101,f52r.7,f52r,4,k1ap,1,True,1ap,14,False,False,False,A,herbal,2,data/folios/images/yale_1006176.jpg
v101,f52r.7,f52r,7,8ai6,1,True,8aiy,11,False,False,False,A,herbal,2,data/folios/images/yale_1006176.jpg
v101,f52r.7,f52r,8,a­,1,True,am,464,False,False,False,A,herbal,2,data/folios/images/yale_1006176.jpg
v101,f52r.8,f52r,5,hop,1,True,hoe,29,False,False,False,A,herbal,2,data/folios/images/yale_1006176.jpg
v101,f52v.1,f52v,1,1Joe,1,True,1oe,253,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.1,f52v,2,JaM,1,True,aM,45,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.1,f52v,3,ok1coy,1,True,ok1oy,11,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.10,f52v,0,9ohC9,1,True,4ohC9,172,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.10,f52v,3,soes,1,True,soe,47,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.12,f52v,0,4ochay,1,True,4ohay,107,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.13,f52v,2,Hd9,1,True,Hc9,30,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.3,f52v,0,ooy,1,True,oy,318,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.3,f52v,2,1o1ay,1,True,1o8ay,8,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.3,f52v,4,1kCoy,1,True,1Coy,6,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.4,f52v,5,1Hcc9,1,True,1cc9,57,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f52v.6,f52v,3,h1oe9,1,True,h1oe,12,False,False,False,A,herbal,2,data/folios/images/yale_1006177.jpg
v101,f53r.4,f53r,1,(h9,1,True,oh9,66,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53r.4,f53r,3,oko8,1,True,okoe,42,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53r.5,f53r,0,oh2,1,True,oh9,66,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53r.6,f53r,2,oH,1,True,oe,519,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53r.7,f53r,6,oho8,1,True,ohoe,50,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53r.8,f53r,6,9hCo*,1,True,9hCoe,6,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53r.9,f53r,2,Kds,1,True,ds,7,False,False,False,A,herbal,2,data/folios/images/yale_1006178.jpg
v101,f53v.1,f53v,2,4o8H9,1,True,4oH9,14,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.10,f53v,0,91oK9,1,True,1oK9,9,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.10,f53v,1,4o7ae,1,True,4ohae,138,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.10,f53v,2,2o7am,1,True,2o8am,10,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.11,f53v,0,ok+o,1,True,ok1o,7,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.11,f53v,4,1ho8ae,1,True,1co8ae,6,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.12,f53v,4,A8ap,1,True,8ap,37,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.2,f53v,2,2cchoe,1,True,2ccoe,5,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.3,f53v,1,Jop,1,True,op,13,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.3,f53v,6,7Ap,1,True,7ap,14,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.4,f53v,2,4oHoy,1,True,4ohoy,12,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.5,f53v,5,979,1,True,79,43,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.6,f53v,1,73c9,1,True,3c9,25,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.6,f53v,3,9h1co89,1,True,9h1c89,5,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f53v.8,f53v,2,k3co89,1,True,kco89,6,False,False,False,A,herbal,2,data/folios/images/yale_1006179.jpg
v101,f55r.1,f55r,2,4ofaz,1,True,4ohaz,9,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.1,f55r,5,1cjam,1,True,1c8am,11,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.1,f55r,8,ayo8,1,True,ayo89,6,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.11,f55r,5,oha&,1,True,oham,132,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.12,f55r,6,1ceae,1,True,1cae,22,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.13,f55r,0,e18ae,1,True,18ae,10,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.2,f55r,4,9haiy,1,True,9hay,21,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.3,f55r,0,9haIy,1,True,9hay,21,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.4,f55r,6,oh17,1,True,oh19,19,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.4,f55r,7,9hax,1,True,9ham,32,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.5,f55r,5,h1o9,1,True,h19,23,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.5,f55r,7,ocham,1,True,oham,132,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.7,f55r,5,4Ah179,1,True,4oh179,11,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.8,f55r,4,o8aY,1,True,o8am,36,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55r.8,f55r,6,Jco79,1,True,1co79,6,False,False,False,B,herbal,2,data/folios/images/yale_1006182.jpg
v101,f55v.10,f55v,8,(hae,1,True,ohae,78,False,False,False,B,herbal,2,data/folios/images/yale_1006183.jpg
v101,f55v.11,f55v,9,oy,318,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006183.jpg
v101,f55v.11,f55v,10,an,129,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006183.jpg
v101,f55v.12,f55v,4,se,1,True,oe,519,False,False,False,B,herbal,2,data/folios/images/yale_1006183.jpg
v101,f55v.3,f55v,3,4o,112,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006183.jpg
v101,f55v.3,f55v,4,oe,519,False,,0,False,True,True,B,herbal,2,data/folios/images/yale_1006183.jpg
v101,f65v.1,f65v,7,1j89,1,True,1c89,243,False,False,False,unknown,herbal,2,data/folios/images/yale_1006191.jpg
v101,f65v.3,f65v,4,sas,1,True,sam,63,False,False,False,unknown,herbal,2,data/folios/images/yale_1006191.jpg
v101,f65v.4,f65v,5,4ohS8,1,True,4ohC8,11,False,False,False,unknown,herbal,2,data/folios/images/yale_1006191.jpg
v101,f65v.6,f65v,0,(o,1,True,4o,112,False,False,False,unknown,herbal,2,data/folios/images/yale_1006191.jpg
v101,f65v.6,f65v,1,(k1c9,1,True,ok1c9,17,False,False,False,unknown,herbal,2,data/folios/images/yale_1006191.jpg
v101,f65v.6,f65v,5,2cÿ89,1,True,2c89,147,False,False,False,unknown,herbal,2,data/folios/images/yale_1006191.jpg
v101,f66r.50,f66r,3,19j,1,True,19,107,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.50,f66r,5,2879,1,True,2c79,55,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.51,f66r,4,ohc69,1,True,ohc9,31,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.51,f66r,8,4oh58,1,True,4ohC8,11,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.52,f66r,0,9h2c89,1,True,9hcc89,8,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.54,f66r,2,4ohco8(,1,True,4ohco89,20,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.55,f66r,2,ohco8(,1,True,ohco89,13,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.55,f66r,3,1chco89,1,True,1cco89,6,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.55,f66r,7,yokam,1,True,okam,88,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.57,f66r,8,oh98,1,True,oh9,66,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.58,f66r,1,8aeh9,1,True,8ae9,16,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.58,f66r,2,3h9,1,True,oh9,66,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.59,f66r,3,8aeae,2,False,,0,False,True,True,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.59,f66r,4,2c89,147,False,,0,False,True,True,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.61,f66r,1,4ohaIy,1,True,4ohay,107,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.63,f66r,0,g1ou,1,True,g1oy,9,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.63,f66r,7,o8az,1,True,8az,51,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.65,f66r,5,1\ay,1,True,1ay,40,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.65,f66r,6,6ae9,1,True,8ae9,16,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.65,f66r,7,f18ay,1,True,18ay,5,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.66,f66r,2,8ae,137,False,,0,False,True,True,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.66,f66r,3,2c89,147,False,,0,False,True,True,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.68,f66r,3,&am,1,True,8am,503,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.69,f66r,4,h1Ch9,1,True,1Ch9,6,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.70,f66r,2,18(,1,True,189,61,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.70,f66r,4,+c89,1,True,1c89,243,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.71,f66r,3,2co8(,1,True,2co89,18,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.71,f66r,4,1Kc79,1,True,1c79,116,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.73,f66r,4,1Hc79,1,True,1c79,116,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.74,f66r,4,koe1c89,1,True,oe1c89,7,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.75,f66r,10,y,178,False,,0,False,True,True,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.75,f66r,11,oe,519,False,,0,False,True,True,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.78,f66r,8,eo7am,1,True,o7am,5,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.79,f66r,7,Fc79,1,True,1c79,116,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.80,f66r,2,4okcoe9,1,True,4okcoe,11,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.80,f66r,8,8hay,1,True,8ay,196,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.81,f66r,0,e1c(,1,True,e1c9,34,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66r.81,f66r,4,2Uay,1,True,2ay,25,False,False,False,B,text,2,data/folios/images/yale_1006192.jpg
v101,f66v.10,f66v,10,8ohae,1,True,4ohae,138,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.10,f66v,11,ohcc*,1,True,ohcc9,31,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.12,f66v,0,4chay,1,True,4ohay,107,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.2,f66v,3,oh+c89,1,True,ohc89,30,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.2,f66v,5,71Ch9,1,True,1Ch9,6,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.3,f66v,4,ohc179,1,True,ohc79,23,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.4,f66v,7,ho8ae,1,True,o8ae,9,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.4,f66v,8,1chAe,1,True,1chae,9,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.6,f66v,2,2Hc8,1,True,2c8,8,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.7,f66v,4,hoko89,1,True,4oko89,7,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.7,f66v,6,1H8,1,True,1H9,96,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f66v.9,f66v,0,go89,1,True,1o89,52,False,False,False,B,herbal,2,data/folios/images/yale_1006193.jpg
v101,f67r1.1,f67r1,3,osam,1,True,oham,132,False,False,False,unknown,astronomical,2,
v101,f67r1.2,f67r1,0,8aIs,1,True,8aes,5,False,False,False,unknown,astronomical,2,
v101,f67r1.2,f67r1,4,ockco89,1,True,okco89,12,False,False,False,unknown,astronomical,2,
v101,f67r1.4,f67r1,9,7aiy,1,True,7ay,27,False,False,False,unknown,astronomical,2,
v101,f67r2.14,f67r2,0,soC9,1,True,4oC9,9,False,False,False,unknown,astronomical,2,
v101,f67r2.14,f67r2,2,oe69,1,True,oe9,37,False,False,False,unknown,astronomical,2,
v101,f67r2.16,f67r2,1,okoS,1,True,okoe,42,False,False,False,unknown,astronomical,2,
v101,f67r2.16,f67r2,2,ochan,1,True,ohan,90,False,False,False,unknown,astronomical,2,
v101,f67r2.19,f67r2,3,ap9,1,True,ap,74,False,False,False,unknown,astronomical,2,
v101,f67r2.20,f67r2,0,1oU9,1,True,1o89,52,False,False,False,unknown,astronomical,2,
v101,f67r2.20,f67r2,1,sayae,1,True,ayae,11,False,False,False,unknown,astronomical,2,
v101,f67r2.24,f67r2,1,ofoy,1,True,okoy,22,False,False,False,unknown,astronomical,2,
v101,f67r2.32,f67r2,2,ais,1,True,aie,6,False,False,False,unknown,astronomical,2,
v101,f67r2.33,f67r2,0,8ohaN,1,True,4ohaN,6,False,False,False,unknown,astronomical,2,
v101,f67r2.33,f67r2,1,ocay,1,True,okay,93,False,False,False,unknown,astronomical,2,
v101,f67r2.35,f67r2,1,7m,1,True,am,464,False,False,False,unknown,astronomical,2,
v101,f67r2.39,f67r2,1,1c7Am,1,True,1c7am,7,False,False,False,unknown,astronomical,2,
v101,f67r2.40,f67r2,2,A*,1,True,Ay,32,False,False,False,unknown,astronomical,2,
v101,f67r2.41,f67r2,1,1cho89,1,True,1co89,50,False,False,False,unknown,astronomical,2,
v101,f67r2.72,f67r2,5,4ouaz,1,True,4ohaz,9,False,False,False,unknown,astronomical,2,
v101,f67r2.72,f67r2,11,ok?,0,False,,0,True,False,False,unknown,astronomical,2,
v101,f67r2.73,f67r2,9,oe?,0,False,,0,True,False,False,unknown,astronomical,2,
v101,f67r2.74,f67r2,8,4okoam,1,True,4okam,48,False,False,False,unknown,astronomical,2,
v101,f67r2.74,f67r2,12,?,0,False,,0,True,False,False,unknown,astronomical,2,
v101,f67v2.5,f67v2,1,hco9,1,True,hc89,16,False,False,False,unknown,cosmological,2,
v101,f67v2.7,f67v2,0,koae,1,True,koe,32,False,False,False,unknown,cosmological,2,
v101,f69r.2,f69r,4,%cc9,1,True,1cc9,57,False,False,False,unknown,cosmological,2,data/folios/images/yale_1006198.jpg
v101,f69r.3,f69r,2,ay,1,True,ay,302,False,False,False,unknown,cosmological,2,data/folios/images/yale_1006198.jpg
v101,f6r.1,f6r,0,foay,1,True,oay,6,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.1,f6r,3,1oeoy,1,True,oeoy,14,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.1,f6r,6,1v,1,True,19,107,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.11,f6r,0,91ay,1,True,1ay,40,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.13,f6r,0,4oKoe,1,True,4ohoe,78,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.13,f6r,1,(o8am,1,True,o8am,36,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.14,f6r,3,haIp,1,True,hap,5,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.3,f6r,4,1cods,1,True,1cos,25,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.4,f6r,4,1oV9,1,True,1o89,52,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6r.4,f6r,6,9aZ,1,True,aZ,20,False,False,False,A,herbal,2,data/folios/images/yale_1006086.jpg
v101,f6v.13,f6v,0,9o8am,1,True,o8am,36,False,False,False,A,herbal,2,data/folios/images/yale_1006087.jpg
v101,f6v.19,f6v,0,o1oe9,1,True,1oe9,6,False,False,False,A,herbal,2,data/folios/images/yale_1006087.jpg
